connector_id,source_label,notation,pollutant_label,source_uom,observed_property_code,mapping_kind,is_aqi_eligible,is_active,confidence,notes,match_method,detected_units,site_count,file_count,nonempty_value_count,sample_file
1,Nitric oxide,,Nitric oxide,ug/m3,no,raw_observed_property,FALSE,TRUE,explicit,Generated from cached UK-AIR annual CSV headings; review before loading.,built_in_exact,ugm-3 (676076),154,154,676076,/Users/mikehinford/uk-aq-history-integrity/state/CIC-Test/source-cache/sos/site_ref=ABD8/year=2026/ABD8_2026.csv
1,Nitrogen dioxide,,Nitrogen dioxide,ug/m3,no2,raw_observed_property,TRUE,TRUE,explicit,Generated from cached UK-AIR annual CSV headings; review before loading.,built_in_exact,ugm-3 (676509),154,154,676509,/Users/mikehinford/uk-aq-history-integrity/state/CIC-Test/source-cache/sos/site_ref=ABD8/year=2026/ABD8_2026.csv
1,Nitrogen oxides as nitrogen dioxide,,Nitrogen oxides as nitrogen dioxide,ug/m3,nox_as_no2,raw_observed_property,FALSE,TRUE,explicit,Generated from cached UK-AIR annual CSV headings; review before loading.,built_in_exact,ugm-3 (678072),154,154,678072,/Users/mikehinford/uk-aq-history-integrity/state/CIC-Test/source-cache/sos/site_ref=ABD8/year=2026/ABD8_2026.csv
1,o-xylene,,o-xylene,ug/m3,oc6h4ch32,raw_observed_property,FALSE,TRUE,explicit,Generated from cached UK-AIR annual CSV headings; review before loading.,built_in_exact,ugm-3 (8693),4,4,8693,/Users/mikehinford/uk-aq-history-integrity/state/CIC-Test/source-cache/sos/site_ref=ACTH/year=2026/ACTH_2026.csv
1,Ozone,,Ozone,ug/m3,o3,raw_observed_property,FALSE,TRUE,explicit,Generated from cached UK-AIR annual CSV headings; review before loading.,built_in_exact,ugm-3 (415022),93,93,415022,/Users/mikehinford/uk-aq-history-integrity/state/CIC-Test/source-cache/sos/site_ref=ABD9/year=2026/ABD9_2026.csv
1,PM<sub>10</sub> particulate matter (Hourly measured),,PM<sub>10</sub> particulate matter (Hourly measured),,pm10,raw_observed_property,TRUE,TRUE,explicit,Generated from cached UK-AIR annual CSV headings; review before loading.,built_in_exact,ugm-3 (FIDAS) (491904); ugm-3 (Ref.eq) (130603),138,138,622507,/Users/mikehinford/uk-aq-history-integrity/state/CIC-Test/source-cache/sos/site_ref=ABD9/year=2026/ABD9_2026.csv
1,PM<sub>2.5</sub> particulate matter (Hourly measured),,PM<sub>2.5</sub> particulate matter (Hourly measured),,pm25,raw_observed_property,TRUE,TRUE,explicit,Generated from cached UK-AIR annual CSV headings; review before loading.,built_in_exact,ugm-3 (Ref.eq) (542048); ugm-3 (BAM) (129961); ugm-3 (FIDAS) (240),149,149,672249,/Users/mikehinford/uk-aq-history-integrity/state/CIC-Test/source-cache/sos/site_ref=ABD9/year=2026/ABD9_2026.csv
1,propane,,propane,ug/m3,h3cch2ch3,raw_observed_property,FALSE,TRUE,explicit,Generated from cached UK-AIR annual CSV headings; review before loading.,built_in_exact,ugm-3 (9395),4,4,9395,/Users/mikehinford/uk-aq-history-integrity/state/CIC-Test/source-cache/sos/site_ref=ACTH/year=2026/ACTH_2026.csv
1,propene,,propene,ug/m3,ch2chch3,raw_observed_property,FALSE,TRUE,explicit,Generated from cached UK-AIR annual CSV headings; review before loading.,built_in_exact,ugm-3 (9263),4,4,9263,/Users/mikehinford/uk-aq-history-integrity/state/CIC-Test/source-cache/sos/site_ref=ACTH/year=2026/ACTH_2026.csv
1,Sulphur dioxide,,Sulphur dioxide,ug/m3,so2,raw_observed_property,FALSE,TRUE,explicit,Generated from cached UK-AIR annual CSV headings; review before loading.,built_in_exact,ugm-3 (122048),28,28,122048,/Users/mikehinford/uk-aq-history-integrity/state/CIC-Test/source-cache/sos/site_ref=BALM/year=2026/BALM_2026.csv
1,toluene,,toluene,ug/m3,c6h5ch3,raw_observed_property,FALSE,TRUE,explicit,Generated from cached UK-AIR annual CSV headings; review before loading.,built_in_exact,ugm-3 (8985),4,4,8985,/Users/mikehinford/uk-aq-history-integrity/state/CIC-Test/source-cache/sos/site_ref=ACTH/year=2026/ACTH_2026.csv
